request_id,timestamp,user_key,user_id,target_id,endpoint,method,url,headers,status_code,response_length,response_headers,sensitive_data_found,is_unauthorized,access_type,response_time
49b90c410993,2025-11-05T22:56:54.729258,user_b,102,202,/settings?user_id=202,GET,http://localhost:5002/settings?user_id=202,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:26:54 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,authorized,2.085608
e5a8866d8e83,2025-11-05T22:56:56.921592,user_b,102,302,/settings?user_id=302,GET,http://localhost:5002/settings?user_id=302,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:26:56 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,authorized,2.090976
321dab7ed32c,2025-11-05T22:56:59.080290,user_b,102,102,/messages/102/view,GET,http://localhost:5002/messages/102/view,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:26:59 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,authorized,2.057067
a2337a298e24,2025-11-05T22:57:01.270504,user_b,102,202,/messages/202/view,GET,http://localhost:5002/messages/202/view,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:01 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,authorized,2.08899
c31e3ff0016b,2025-11-05T22:57:03.454959,user_b,102,302,/messages/302/view,GET,http://localhost:5002/messages/302/view,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:03 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,authorized,2.083052
840b2cd14964,2025-11-05T22:57:05.616658,user_b,102,102,/report?report_id=102,GET,http://localhost:5002/report?report_id=102,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},200,186,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:05 GMT', 'Content-Type': 'application/json', 'Content-Length': '186', 'Connection': 'close'}",0,0,authorized,2.059501
9da5f8528acd,2025-11-05T22:57:07.786606,user_b,102,202,/report?report_id=202,GET,http://localhost:5002/report?report_id=202,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:07 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,authorized,2.068509
b07ef3b95a35,2025-11-05T22:57:09.995584,user_b,102,302,/report?report_id=302,GET,http://localhost:5002/report?report_id=302,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAyIn0.mock_token_b'},404,29,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:09 GMT', 'Content-Type': 'application/json', 'Content-Length': '29', 'Connection': 'close'}",0,0,authorized,2.106456
edbd2aa46521,2025-11-05T22:57:12.207128,user_a,101,102,/user/profile?user_id=102,GET,http://localhost:5002/user/profile?user_id=102,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},200,159,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:12 GMT', 'Content-Type': 'application/json', 'Content-Length': '159', 'Connection': 'close'}",1,1,unauthorized_test,2.109407
e0489d065d0c,2025-11-05T22:57:14.379599,user_a,101,103,/user/profile?user_id=103,GET,http://localhost:5002/user/profile?user_id=103,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},200,160,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:14 GMT', 'Content-Type': 'application/json', 'Content-Length': '160', 'Connection': 'close'}",1,1,unauthorized_test,2.07088
c5f02ef118ff,2025-11-05T22:57:16.553359,user_a,101,104,/user/profile?user_id=104,GET,http://localhost:5002/user/profile?user_id=104,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:16 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.072225
0fb913a8af60,2025-11-05T22:57:18.755748,user_a,101,105,/user/profile?user_id=105,GET,http://localhost:5002/user/profile?user_id=105,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:18 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.10067
39800635b085,2025-11-05T22:57:20.920783,user_a,101,202,/user/profile?user_id=202,GET,http://localhost:5002/user/profile?user_id=202,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:20 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.0634
c11907c29380,2025-11-05T22:57:23.097674,user_a,101,203,/user/profile?user_id=203,GET,http://localhost:5002/user/profile?user_id=203,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:23 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.075277
fd3a22074d98,2025-11-05T22:57:25.298508,user_a,101,204,/user/profile?user_id=204,GET,http://localhost:5002/user/profile?user_id=204,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:25 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.099231
850e4a276e67,2025-11-05T22:57:27.505743,user_a,101,205,/user/profile?user_id=205,GET,http://localhost:5002/user/profile?user_id=205,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:27 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.105712
9150b68c84d3,2025-11-05T22:57:29.705607,user_a,101,302,/user/profile?user_id=302,GET,http://localhost:5002/user/profile?user_id=302,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:29 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.098669
4b609d6608f5,2025-11-05T22:57:31.901114,user_a,101,303,/user/profile?user_id=303,GET,http://localhost:5002/user/profile?user_id=303,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:31 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.093652
6eb527367961,2025-11-05T22:57:34.095459,user_a,101,304,/user/profile?user_id=304,GET,http://localhost:5002/user/profile?user_id=304,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:34 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.093033
05296ccddf19,2025-11-05T22:57:36.255208,user_a,101,305,/user/profile?user_id=305,GET,http://localhost:5002/user/profile?user_id=305,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:36 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.058068
c770cac95964,2025-11-05T22:57:38.484944,user_a,101,401,/user/profile?user_id=401,GET,http://localhost:5002/user/profile?user_id=401,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:38 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.128397
4f215de7bc89,2025-11-05T22:57:40.693123,user_a,101,402,/user/profile?user_id=402,GET,http://localhost:5002/user/profile?user_id=402,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:40 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.106358
96da27be9413,2025-11-05T22:57:42.893034,user_a,101,403,/user/profile?user_id=403,GET,http://localhost:5002/user/profile?user_id=403,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:42 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.098051
47cde8b5186c,2025-11-05T22:57:45.093970,user_a,101,404,/user/profile?user_id=404,GET,http://localhost:5002/user/profile?user_id=404,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:45 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.099172
adb9215d2201,2025-11-05T22:57:47.317459,user_a,101,405,/user/profile?user_id=405,GET,http://localhost:5002/user/profile?user_id=405,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:47 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.122004
c652cb9f515c,2025-11-05T22:57:49.468014,user_a,101,999,/user/profile?user_id=999,GET,http://localhost:5002/user/profile?user_id=999,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:49 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.049395
db1d1094510c,2025-11-05T22:57:51.670039,user_a,101,1000,/user/profile?user_id=1000,GET,http://localhost:5002/user/profile?user_id=1000,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:51 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.100876
a169567c2f34,2025-11-05T22:57:53.877837,user_a,101,1001,/user/profile?user_id=1001,GET,http://localhost:5002/user/profile?user_id=1001,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:53 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.106287
e8a9fe8cf4f2,2025-11-05T22:57:56.052640,user_a,101,-1,/user/profile?user_id=-1,GET,http://localhost:5002/user/profile?user_id=-1,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:56 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.073549
c9e20762e8c0,2025-11-05T22:57:58.228658,user_a,101,0,/user/profile?user_id=0,GET,http://localhost:5002/user/profile?user_id=0,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:27:58 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.074515
8e8dc56de92b,2025-11-05T22:58:00.430104,user_a,101,abc,/user/profile?user_id=abc,GET,http://localhost:5002/user/profile?user_id=abc,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:00 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.099896
94f773fbbede,2025-11-05T22:58:02.619837,user_a,101,xyz,/user/profile?user_id=xyz,GET,http://localhost:5002/user/profile?user_id=xyz,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:02 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.088114
54d4fa5b5a11,2025-11-05T22:58:04.780849,user_a,101,../../../etc/passwd,/user/profile?user_id=../../../etc/passwd,GET,http://localhost:5002/user/profile?user_id=../../../etc/passwd,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:04 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.059614
2aa0d304408b,2025-11-05T22:58:06.986558,user_a,101,' OR '1'='1,/user/profile?user_id=' OR '1'='1,GET,http://localhost:5002/user/profile?user_id=' OR '1'='1,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},404,27,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:06 GMT', 'Content-Type': 'application/json', 'Content-Length': '27', 'Connection': 'close'}",0,0,unauthorized_test,2.104299
67888cf982cd,2025-11-05T22:58:09.136188,user_a,101,102,/api/user/102/details,POST,http://localhost:5002/api/user/102/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:09 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.047847
14e4bb40f400,2025-11-05T22:58:11.318553,user_a,101,103,/api/user/103/details,GET,http://localhost:5002/api/user/103/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:11 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.081024
0709e6f2cbc5,2025-11-05T22:58:13.519476,user_a,101,104,/api/user/104/details,GET,http://localhost:5002/api/user/104/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:13 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.099697
b49ccbec5708,2025-11-05T22:58:15.682215,user_a,101,105,/api/user/105/details,POST,http://localhost:5002/api/user/105/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:15 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.060868
db4e342e1431,2025-11-05T22:58:17.860788,user_a,101,202,/api/user/202/details,POST,http://localhost:5002/api/user/202/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:17 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.076476
7b5a5606a03a,2025-11-05T22:58:20.013466,user_a,101,203,/api/user/203/details,POST,http://localhost:5002/api/user/203/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:20 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.050821
d66bddc4debe,2025-11-05T22:58:22.182015,user_a,101,204,/api/user/204/details,POST,http://localhost:5002/api/user/204/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:22 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.067069
cec11663dcb7,2025-11-05T22:58:24.352491,user_a,101,205,/api/user/205/details,POST,http://localhost:5002/api/user/205/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:24 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.065893
f20812f63329,2025-11-05T22:58:26.503991,user_a,101,302,/api/user/302/details,POST,http://localhost:5002/api/user/302/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:26 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.049632
5547610d0cb0,2025-11-05T22:58:28.662972,user_a,101,303,/api/user/303/details,POST,http://localhost:5002/api/user/303/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:28 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.057697
2f3d33faf054,2025-11-05T22:58:30.830110,user_a,101,304,/api/user/304/details,POST,http://localhost:5002/api/user/304/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:30 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.065349
d1f919e56a3c,2025-11-05T22:58:32.992933,user_a,101,305,/api/user/305/details,POST,http://localhost:5002/api/user/305/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:32 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.061522
21e55f346ab1,2025-11-05T22:58:35.138126,user_a,101,401,/api/user/401/details,POST,http://localhost:5002/api/user/401/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:35 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.043695
5d702a519f67,2025-11-05T22:58:37.313005,user_a,101,402,/api/user/402/details,GET,http://localhost:5002/api/user/402/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:37 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.072499
3b6a006bd145,2025-11-05T22:58:39.506229,user_a,101,403,/api/user/403/details,GET,http://localhost:5002/api/user/403/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},401,25,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:39 GMT', 'Content-Type': 'application/json', 'Content-Length': '25', 'Connection': 'close'}",0,0,unauthorized_test,2.091191
45ac7367a994,2025-11-05T22:58:41.672338,user_a,101,404,/api/user/404/details,POST,http://localhost:5002/api/user/404/details,{'Authorization': 'Bearer eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoiMTAxIn0.mock_token_a'},405,153,"{'Server': 'Werkzeug/3.1.3 Python/3.13.7', 'Date': 'Wed, 05 Nov 2025 17:28:41 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Allow': 'GET, HEAD, OPTIONS', 'Content-Length': '153', 'Connection': 'close'}",0,0,unauthorized_test,2.064552
