request_id,user_id,target_id,endpoint,method,status_code,response_length,response_time,sensitive_data_found,is_unauthorized,endpoint_pattern,has_placeholder,endpoint_path,param_key_count,param_type_pattern,has_numeric_param,has_uuid_param,has_alphanumeric_param,self_access,id_difference,param_change_rate,user_target_diversity,endpoint_user_diversity,param_deviation_score,status_code_category,is_success,is_unauthorized,is_forbidden,is_not_found,response_length_log,response_length_category,response_time_log,is_slow_response,has_sensitive_data,sensitive_success_combo,method_risk_score,is_read_method,is_write_method,is_delete_method,hour_of_day,day_of_week,is_weekend,is_business_hours,endpoint_path_encoded,param_type_pattern_encoded,method_encoded,status_200,status_401,status_404,status_405,method_x_self_access,method_x_success,success_x_sensitive,forbidden_x_self,large_id_diff_x_success,status_code_normalized,response_length_normalized,response_time_normalized,id_difference_normalized,response_length_log_normalized,response_time_log_normalized,method_risk_score_normalized,hour_of_day_normalized,method_x_self_access_normalized
e5a8866d8e83,102,302,/settings?user_id=302,GET,401,25,2.090976,0,0,/settings?{},1,/settings?,1,numeric,1,0,0,0,200.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1284868986423202,0,0,0,1,1,0,0,22,2,0,0,28,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.15696067491181573,-0.01686229648825172,-0.579504646141257,0.16017411511533738,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
321dab7ed32c,102,102,/messages/102/view,GET,401,25,2.057067,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,1,0.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1174559595805307,0,0,0,1,1,0,0,22,2,0,0,17,2,0,False,True,False,False,1,0,0,0,0,0.21831383135201032,-0.48418503683298725,-1.479447074108806,-0.7899952580049319,-0.579504646141257,-1.4829173671604146,-0.3552655235637277,-1.7982148487696796,4.445403763776779
a2337a298e24,102,202,/messages/202/view,GET,401,25,2.08899,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,100.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.127844176637582,0,0,0,1,1,0,0,22,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.06111869226546731,-0.4034287772465918,-0.579504646141257,0.06443874339936928,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
c31e3ff0016b,102,302,/messages/302/view,GET,401,25,2.083052,0,0,/messages/{}/view,1,/messages//view,1,numeric,1,0,0,0,200.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1259200154500628,0,0,0,1,1,0,0,22,2,0,0,17,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.22544207961469603,-0.01686229648825172,-0.579504646141257,-0.22217084079186164,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
840b2cd14964,102,102,/report?report_id=102,GET,200,186,2.059501,0,0,/report?{},1,/report?,1,numeric,1,0,0,1,0.0,0,29,2,0,success,1,0,0,0,5.231108616854587,small,1.1182518307711973,0,0,0,1,1,0,0,22,2,0,0,27,2,0,True,False,False,False,1,1,0,0,0,-3.885366668328318,3.1839310380870476,-1.361985147743644,-0.7899952580049319,2.69591603750472,-1.3643699645278773,-0.3552655235637277,-1.7982148487696796,4.445403763776779
9da5f8528acd,102,202,/report?report_id=202,GET,404,29,2.068509,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,100.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.1211917758718808,0,0,0,1,1,0,0,22,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,-0.927269850826071,-0.4034287772465918,-0.3419412433945987,-0.9264563176268352,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
b07ef3b95a35,102,302,/report?report_id=302,GET,404,29,2.106456,0,0,/report?{},1,/report?,1,numeric,1,0,0,0,200.0,0,29,2,0,client_error,0,0,0,1,3.4011973816621555,tiny,1.1334825265713113,1,0,0,1,1,0,0,22,2,0,0,27,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.3930517182014336,0.904006944481532,-0.01686229648825172,-0.3419412433945987,0.9042878893611836,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
edbd2aa46521,101,102,/user/profile?user_id=102,GET,200,159,2.109407,1,1,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,1.0,0,29,2,0,success,1,0,0,0,5.075173815233827,small,1.1344320327691504,1,1,1,1,1,0,0,22,2,0,0,29,2,0,True,False,False,False,0,1,1,0,0,-3.885366668328318,2.56878113732406,1.0464186719686221,-0.7861295931973484,2.437046829349166,1.0457196874427794,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
e0489d065d0c,101,103,/user/profile?user_id=103,GET,200,160,2.07088,1,1,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,2.0,0,29,2,0,success,1,0,0,0,5.081404364984463,small,1.1219641654754309,0,1,1,1,1,0,0,22,2,0,0,29,2,0,True,False,False,False,0,1,1,0,0,-3.885366668328318,2.5915644669819486,-0.8128482290463851,-0.7822639283897651,2.4473902386686817,-0.8114065678745598,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
c5f02ef118ff,101,104,/user/profile?user_id=104,GET,404,27,2.072225,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,3.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1224020547908478,0,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,-0.7479401390869941,-0.7783982635821817,-0.4564771252155258,-0.7461816400319868,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
0fb913a8af60,101,105,/user/profile?user_id=105,GET,404,27,2.10067,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,4.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.131618217170844,0,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.6247815106488198,-0.7745325987745982,-0.4564771252155258,0.6265934084946067,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
39800635b085,101,202,/user/profile?user_id=202,GET,404,27,2.0634,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,101.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1195254102483165,0,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,-1.1738240750658426,-0.3995631124390084,-0.4564771252155258,-1.1746664788015788,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
c11907c29380,101,203,/user/profile?user_id=203,GET,404,27,2.075277,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,102.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1233949785022175,0,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,-0.6006542725025869,-0.395697447631425,-0.4564771252155258,-0.5982826729936771,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
fd3a22074d98,101,204,/user/profile?user_id=204,GET,404,27,2.099231,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,103.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1311540162018803,0,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.5553370932127225,-0.3918317828238416,-0.4564771252155258,0.5574492808826197,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
850e4a276e67,101,205,/user/profile?user_id=205,GET,404,27,2.105712,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,104.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1332429966669182,1,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.8681023950913562,-0.3879661180162582,-0.4564771252155258,0.8686091911602317,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
9150b68c84d3,101,302,/user/profile?user_id=302,GET,404,27,2.098669,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,201.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1309726644532105,0,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.5282156459583207,-0.012996631680668318,-0.4564771252155258,0.5304363935966019,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
4b609d6608f5,101,303,/user/profile?user_id=303,GET,404,27,2.093652,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,202.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1293522700654672,0,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.28610123158937595,-0.009130966873084918,-0.4564771252155258,0.28907378597863065,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
6eb527367961,101,304,/user/profile?user_id=304,GET,404,27,2.093033,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,203.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1291521628991688,0,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.25622903256717994,-0.005265302065501518,-0.4564771252155258,0.25926722294300547,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
05296ccddf19,101,305,/user/profile?user_id=305,GET,404,27,2.058068,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,204.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1177833440156872,0,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,-1.431140012362081,-0.0013996372579181166,-0.4564771252155258,-1.4341524729095942,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
c770cac95964,101,401,/user/profile?user_id=401,GET,404,27,2.128397,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,300.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1405207327882043,1,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,1.9628533398710002,0.3697041842700884,-0.4564771252155258,1.9526498303255317,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
4f215de7bc89,101,402,/user/profile?user_id=402,GET,404,27,2.106358,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,301.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1334509788700577,1,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.899277581793045,0.37356984907767177,-0.4564771252155258,0.8995887645700146,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
96da27be9413,101,403,/user/profile?user_id=403,GET,404,27,2.098051,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,302.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1307732040928749,0,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.4983917057390538,0.37743551388525515,-0.4564771252155258,0.5007261742505023,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
47cde8b5186c,101,404,/user/profile?user_id=404,GET,404,27,2.099172,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,303.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1311349790402108,0,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.5524898238390272,0.3813011786928386,-0.4564771252155258,0.5546136385124946,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
adb9215d2201,101,405,/user/profile?user_id=405,GET,404,27,2.122004,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,304.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1384751033224003,1,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,1.6543348126514126,0.38516684350042196,-0.4564771252155258,1.647947181500494,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
c652cb9f515c,101,999,/user/profile?user_id=999,GET,404,27,2.049395,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,898.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1149432102875056,0,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,-1.8496886102934784,2.681371739204962,-0.4564771252155258,-1.8571989162957292,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
db1d1094510c,101,1000,/user/profile?user_id=1000,GET,404,27,2.100876,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,899.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1316846522178712,0,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.634722824055235,2.6852374040125455,-0.4564771252155258,0.6364891081520444,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
a169567c2f34,101,1001,/user/profile?user_id=1001,GET,404,27,2.106287,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,900.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1334281222606737,1,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.8958512067840291,2.689103068820129,-0.4564771252155258,0.8961842039988533,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
e8a9fe8cf4f2,101,-1,/user/profile?user_id=-1,GET,404,27,2.073549,0,0,/user/profile?{},1,/user/profile?,1,alphanumeric,0,0,1,0,102.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1228329199741371,0,0,0,1,1,0,0,22,2,0,0,29,0,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,-0.6840454839894357,-0.395697447631425,-0.4564771252155258,-0.6820029777525198,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
c9e20762e8c0,101,0,/user/profile?user_id=0,GET,404,27,2.074515,0,0,/user/profile?{},1,/user/profile?,1,numeric,1,0,0,0,101.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1231471652415739,0,0,0,1,1,0,0,22,2,0,0,29,2,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,-0.6374274803457435,-0.3995631124390084,-0.4564771252155258,-0.6351952019703742,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
8e8dc56de92b,101,abc,/user/profile?user_id=abc,GET,404,27,2.099896,0,0,/user/profile?{},1,/user/profile?,1,alphanumeric,0,0,1,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1313685625412442,0,0,0,1,1,0,0,22,2,0,0,29,0,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.5874291971703426,-0.7938609228125153,-0.4564771252155258,0.5894066020850715,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
94f773fbbede,101,xyz,/user/profile?user_id=xyz,GET,404,27,2.088114,0,0,/user/profile?{},1,/user/profile?,1,alphanumeric,0,0,1,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1275605485795561,0,0,0,1,1,0,0,22,2,0,0,29,0,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.018843980886722303,-0.7938609228125153,-0.4564771252155258,0.022191492855581862,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
54d4fa5b5a11,101,../../../etc/passwd,/user/profile?user_id=../../../etc/passwd,GET,404,27,2.059614,0,0,/user/profile?{},1,/user/profile?,1,other,0,0,0,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1182887642166426,0,0,0,1,1,0,0,22,2,0,0,29,3,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,-1.3565319030110061,-0.7938609228125153,-0.4564771252155258,-1.358868616974205,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
2aa0d304408b,101,' OR '1'='1,/user/profile?user_id=' OR '1'='1,GET,404,27,2.104299,0,0,/user/profile?{},1,/user/profile?,1,other,0,0,0,0,-1.0,0,29,2,0,client_error,0,0,0,1,3.332204510175204,tiny,1.1327879250013817,1,0,0,1,1,0,0,22,2,0,0,29,3,0,False,False,True,False,0,0,0,0,0,0.2795627940338063,-0.4386183775172104,0.7999127065318011,-0.7938609228125153,-0.4564771252155258,0.8008249006950515,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
67888cf982cd,101,102,/api/user/102/details,POST,405,153,2.047847,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,1.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.114435439714102,0,0,0,3,0,1,0,22,2,0,0,9,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.9243932372504542,-0.7861295931973484,2.373595341966813,-1.9328328672618516,2.8147960713126134,-1.7982148487696796,-0.17526681505929956
14e4bb40f400,101,103,/api/user/103/details,GET,401,25,2.081024,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,2.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1252620092628673,0,0,0,1,1,0,0,22,2,0,0,9,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.3233109319846665,-0.7822639283897651,-0.579504646141257,-0.3201828373598333,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
0709e6f2cbc5,101,104,/api/user/104/details,GET,401,25,2.099697,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,3.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1313043647785623,0,0,0,1,1,0,0,22,2,0,0,9,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.5778256953845168,-0.7783982635821817,-0.579504646141257,0.5798441526460121,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
b49ccbec5708,101,105,/api/user/105/details,POST,405,153,2.060868,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,4.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.11869853587108,0,0,0,3,0,1,0,22,2,0,0,9,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.2960153641194916,-0.7745325987745982,2.373595341966813,-1.2978318991288242,2.8147960713126134,-1.7982148487696796,-0.17526681505929956
db4e342e1431,101,202,/api/user/202/details,POST,405,153,2.076476,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,101.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1237847860953318,0,0,0,3,0,1,0,22,2,0,0,9,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-0.5427919677729868,-0.3995631124390084,2.373595341966813,-0.5402196620038672,2.8147960713126134,-1.7982148487696796,-0.17526681505929956
7b5a5606a03a,101,203,/api/user/203/details,POST,405,153,2.050821,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,102.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1154107347246647,0,0,0,3,0,1,0,22,2,0,0,9,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.7808715572956522,-0.395697447631425,2.373595341966813,-1.7875597481207632,2.8147960713126134,-1.7982148487696796,-0.17526681505929956
d66bddc4debe,101,204,/api/user/204/details,POST,405,153,2.067069,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,103.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1207223824336618,0,0,0,3,0,1,0,22,2,0,0,9,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-0.9967625270651189,-0.3918317828238416,2.373595341966813,-0.9963738791194249,2.8147960713126134,-1.7982148487696796,-0.17526681505929956
cec11663dcb7,101,205,/api/user/205/details,POST,405,153,2.065893,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,104.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1203388809495787,0,0,0,3,0,1,0,22,2,0,0,9,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.0535148793270068,-0.3879661180162582,2.373595341966813,-1.053497576241449,2.8147960713126134,-1.7982148487696796,-0.17526681505929956
f20812f63329,101,302,/api/user/302/details,POST,405,153,2.049632,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,201.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1150209276021263,0,0,0,3,0,1,0,22,2,0,0,9,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.8382512739958112,-0.012996631680668318,2.373595341966813,-1.845622689016862,2.8147960713126134,-1.7982148487696796,-0.17526681505929956
5547610d0cb0,101,303,/api/user/303/details,POST,405,153,2.057697,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,202.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1176620182288217,0,0,0,3,0,1,0,22,2,0,0,9,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.4490440282542185,-0.009130966873084918,2.373595341966813,-1.4522243130188084,2.8147960713126134,-1.7982148487696796,-0.17526681505929956
2f3d33faf054,101,304,/api/user/304/details,POST,405,153,2.065349,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,203.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.120161429137555,0,0,0,3,0,1,0,22,2,0,0,9,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.0797676681284278,-0.005265302065501518,2.373595341966813,-1.0799295562584956,2.8147960713126134,-1.7982148487696796,-0.17526681505929956
d1f919e56a3c,101,305,/api/user/305/details,POST,405,153,2.061522,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,204.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1189121779299778,0,0,0,3,0,1,0,22,2,0,0,9,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-1.264454106994263,-0.0013996372579181166,2.373595341966813,-1.2660092732159625,2.8147960713126134,-1.7982148487696796,-0.17526681505929956
21e55f346ab1,101,401,/api/user/401/details,POST,405,153,2.043695,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,300.0,0,29,2,0,client_error,0,0,0,0,5.0369526024136295,small,1.1130722378703066,0,0,0,3,0,1,0,22,2,0,0,9,2,1,False,False,False,True,0,0,0,0,0,0.29997911492773827,2.4320811593767298,-2.1247637870730243,0.3697041842700884,2.373595341966813,-2.1358858735033297,2.8147960713126134,-1.7982148487696796,-0.17526681505929956
5d702a519f67,101,402,/api/user/402/details,GET,401,25,2.072499,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,301.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.1224912369901399,0,0,0,1,1,0,0,22,2,0,0,9,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,-0.7347172270803933,0.37356984907767177,-0.579504646141257,-0.7328976837698168,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
3b6a006bd145,101,403,/api/user/403/details,GET,401,25,2.091191,0,0,/api/user/{}/details,1,/api/user//details,1,numeric,1,0,0,0,302.0,0,29,2,0,client_error,0,1,0,0,3.258096538021482,tiny,1.12855645354114,0,0,0,1,1,0,0,22,2,0,0,9,2,0,False,True,False,False,0,0,0,0,0,0.21831383135201032,-0.48418503683298725,0.1673363175447213,0.37743551388525515,-0.579504646141257,0.17053452606143457,-0.3552655235637277,-1.7982148487696796,-0.17526681505929956
